FIPS,state,year,votes_dem,votes_gop,total_votes,pop,white_pop,black_pop,asian_pop,indian_pop,pacific_pop,two_pop,not_hisp_pop,hisp_pop
51051.0,Virginia,2012,2473.0,4274.0,6904,15707.0,15516.0,60.0,23.0,33.0,0.0,75.0,15598.0,109.0
51051.0,Virginia,2016,1335.0,4932.0,6440,15014.0,14776.0,67.0,29.0,35.0,2.0,105.0,14887.0,127.0
51053.0,Virginia,2012,6550.0,6875.0,13589,28223.0,18265.0,9278.0,143.0,103.0,17.0,417.0,27441.0,782.0
51053.0,Virginia,2016,5765.0,7447.0,13575,28468.0,18249.0,9403.0,221.0,133.0,14.0,448.0,27520.0,948.0
51057.0,Virginia,2012,3016.0,2602.0,5675,11135.0,6398.0,4262.0,93.0,93.0,23.0,266.0,10761.0,374.0
51057.0,Virginia,2016,2542.0,2657.0,5408,11077.0,6334.0,4199.0,111.0,106.0,22.0,305.0,10698.0,379.0
51059.0,Virginia,2012,315273.0,206773.0,529287,1120395.0,761428.0,108473.0,205329.0,6831.0,1041.0,37293.0,942122.0,178273.0
51059.0,Virginia,2016,355133.0,157710.0,551183,1144188.0,753980.0,117271.0,223457.0,6386.0,1064.0,42030.0,958295.0,185893.0
51061.0,Virginia,2012,13965.0,21034.0,35555,66561.0,58349.0,5425.0,917.0,299.0,60.0,1511.0,62159.0,4402.0
51061.0,Virginia,2016,12971.0,22127.0,37467,68805.0,60126.0,5406.0,1092.0,338.0,64.0,1779.0,63400.0,5405.0
51063.0,Virginia,2012,2732.0,4673.0,7644,15431.0,14884.0,286.0,62.0,21.0,3.0,175.0,15018.0,413.0
51063.0,Virginia,2016,2300.0,5293.0,8051,15677.0,15037.0,313.0,67.0,31.0,3.0,226.0,15230.0,447.0
51065.0,Virginia,2012,5893.0,6678.0,12749,25883.0,21125.0,3970.0,166.0,63.0,16.0,543.0,25050.0,833.0
51065.0,Virginia,2016,5760.0,7025.0,13597,26187.0,21367.0,3894.0,210.0,87.0,18.0,611.0,25309.0,878.0
51067.0,Virginia,2012,9090.0,16718.0,26707,56290.0,50442.0,4633.0,261.0,247.0,26.0,681.0,54835.0,1455.0
51067.0,Virginia,2016,7257.0,18569.0,26971,56158.0,50318.0,4510.0,258.0,246.0,33.0,793.0,54627.0,1531.0
51069.0,Virginia,2012,12690.0,22858.0,36394,80229.0,73791.0,3438.0,1092.0,331.0,58.0,1519.0,74757.0,5472.0
51069.0,Virginia,2016,11932.0,26083.0,40440,84638.0,77409.0,3661.0,1352.0,367.0,56.0,1793.0,77737.0,6901.0
51071.0,Virginia,2012,2730.0,4660.0,7558,17022.0,16500.0,248.0,79.0,32.0,2.0,161.0,16792.0,230.0
51071.0,Virginia,2016,1950.0,5910.0,8212,16827.0,16265.0,249.0,90.0,39.0,4.0,180.0,16526.0,301.0
51073.0,Virginia,2012,6764.0,12137.0,19283,36838.0,32441.0,3086.0,326.0,163.0,16.0,806.0,35829.0,1009.0
51073.0,Virginia,2016,5404.0,13096.0,19619,37114.0,32646.0,2996.0,324.0,189.0,23.0,936.0,35845.0,1269.0
51075.0,Virginia,2012,4676.0,8448.0,13315,21273.0,16901.0,3770.0,252.0,59.0,9.0,282.0,20791.0,482.0
51075.0,Virginia,2016,4889.0,8384.0,14037,22485.0,17998.0,3733.0,316.0,65.0,10.0,363.0,21860.0,625.0
51077.0,Virginia,2012,2068.0,4801.0,7121,15143.0,14619.0,328.0,24.0,35.0,5.0,132.0,14716.0,427.0
51077.0,Virginia,2016,1407.0,5592.0,7285,15867.0,14728.0,886.0,28.0,39.0,5.0,181.0,15349.0,518.0
51079.0,Virginia,2012,3290.0,5569.0,9023,18803.0,16841.0,1226.0,288.0,54.0,7.0,387.0,17948.0,855.0
51079.0,Virginia,2016,2924.0,5945.0,9608,19309.0,17114.0,1299.0,315.0,70.0,15.0,496.0,18176.0,1133.0
51081.0,Virginia,2012,3135.0,1766.0,4926,11745.0,4546.0,7017.0,65.0,29.0,1.0,87.0,11541.0,204.0
51081.0,Virginia,2016,2558.0,1737.0,4363,11500.0,4381.0,6893.0,78.0,33.0,1.0,114.0,11227.0,273.0
51083.0,Virginia,2012,7766.0,8694.0,16692,35738.0,21953.0,13097.0,177.0,98.0,5.0,408.0,35104.0,634.0
51083.0,Virginia,2016,6897.0,9704.0,17001,34990.0,21372.0,12776.0,225.0,123.0,9.0,485.0,34287.0,703.0
51085.0,Virginia,2012,18294.0,39940.0,59058,100339.0,87454.0,9506.0,1418.0,435.0,50.0,1476.0,97961.0,2378.0
51085.0,Virginia,2016,19382.0,39630.0,62753,104290.0,90490.0,9682.0,1682.0,504.0,61.0,1871.0,101281.0,3009.0
51087.0,Virginia,2012,89594.0,70449.0,162241,315587.0,189935.0,94180.0,23602.0,1191.0,188.0,6491.0,299443.0,16144.0
51087.0,Virginia,2016,93935.0,59857.0,163654,325931.0,190149.0,98695.0,27968.0,1171.0,200.0,7748.0,308142.0,17789.0
51089.0,Virginia,2012,10317.0,13984.0,24963,53112.0,40201.0,11598.0,265.0,168.0,16.0,864.0,50458.0,2654.0
51089.0,Virginia,2016,8198.0,15208.0,24106,51645.0,38628.0,11535.0,286.0,171.0,32.0,993.0,48885.0,2760.0
51091.0,Virginia,2012,459.0,924.0,1413,2234.0,2209.0,10.0,5.0,5.0,0.0,5.0,2212.0,22.0
51091.0,Virginia,2016,371.0,958.0,1391,2210.0,2166.0,22.0,11.0,5.0,0.0,6.0,2178.0,32.0
51093.0,Virginia,2012,8761.0,11802.0,20827,35343.0,25589.0,8623.0,320.0,154.0,14.0,643.0,34571.0,772.0
51093.0,Virginia,2016,7881.0,12204.0,21075,36326.0,26594.0,8411.0,365.0,159.0,12.0,785.0,35297.0,1029.0
51095.0,Virginia,2012,17879.0,22843.0,41240,69409.0,56426.0,9327.0,1652.0,246.0,66.0,1692.0,65864.0,3545.0
51095.0,Virginia,2016,19105.0,21306.0,43173,73930.0,59629.0,10033.0,1900.0,303.0,61.0,2004.0,69815.0,4115.0
51097.0,Virginia,2012,1745.0,1865.0,3655,7009.0,4838.0,1881.0,24.0,121.0,0.0,145.0,6771.0,238.0
51097.0,Virginia,2016,1468.0,2099.0,3697,7054.0,4815.0,1895.0,31.0,130.0,0.0,183.0,6830.0,224.0
51099.0,Virginia,2012,4477.0,6604.0,11325,24606.0,19035.0,4339.0,309.0,145.0,21.0,757.0,23564.0,1042.0
51099.0,Virginia,2016,4007.0,7341.0,12059,25947.0,20198.0,4263.0,366.0,171.0,26.0,923.0,24639.0,1308.0
51101.0,Virginia,2012,3344.0,5466.0,8923,15977.0,12466.0,2787.0,130.0,226.0,5.0,363.0,15625.0,352.0
51101.0,Virginia,2016,2760.0,5975.0,9161,16405.0,12852.0,2763.0,188.0,235.0,3.0,364.0,15985.0,420.0
51103.0,Virginia,2012,3149.0,3753.0,6961,11125.0,7811.0,3105.0,73.0,23.0,0.0,113.0,10956.0,169.0
51103.0,Virginia,2016,2869.0,3523.0,6645,10771.0,7464.0,3038.0,84.0,32.0,0.0,153.0,10557.0,214.0
51105.0,Virginia,2012,2583.0,6847.0,9598,25428.0,24067.0,981.0,60.0,103.0,9.0,208.0,24998.0,430.0
51105.0,Virginia,2016,1627.0,7543.0,9399,24165.0,22785.0,958.0,67.0,104.0,10.0,241.0,23706.0,459.0
51107.0,Virginia,2012,82479.0,75292.0,160060,337847.0,244935.0,25517.0,53968.0,1535.0,423.0,11469.0,294225.0,43622.0
51107.0,Virginia,2016,100795.0,69949.0,183097,385546.0,267145.0,29843.0,71981.0,1767.0,415.0,14395.0,333619.0,51927.0
51109.0,Virginia,2012,6953.0,9215.0,16452,33494.0,26729.0,5718.0,163.0,140.0,15.0,729.0,32661.0,833.0
51109.0,Virginia,2016,6212.0,10528.0,17631,35304.0,28369.0,5709.0,219.0,191.0,18.0,798.0,34322.0,982.0
51111.0,Virginia,2012,2684.0,2969.0,5734,12638.0,8002.0,4329.0,31.0,47.0,22.0,207.0,12154.0,484.0
51111.0,Virginia,2016,2227.0,3204.0,5586,12319.0,7793.0,4170.0,37.0,58.0,21.0,240.0,11735.0,584.0
51113.0,Virginia,2012,2639.0,3869.0,6614,13132.0,11421.0,1288.0,76.0,31.0,4.0,312.0,12863.0,269.0
51113.0,Virginia,2016,2203.0,4419.0,6979,13081.0,11397.0,1210.0,85.0,29.0,4.0,356.0,12721.0,360.0
51115.0,Virginia,2012,1807.0,3488.0,5374,8911.0,7874.0,793.0,42.0,23.0,6.0,173.0,8764.0,147.0
51115.0,Virginia,2016,1563.0,3517.0,5311,8769.0,7704.0,778.0,60.0,28.0,11.0,188.0,8551.0,218.0
51117.0,Virginia,2012,6921.0,7973.0,15077,31686.0,19552.0,11303.0,255.0,86.0,18.0,472.0,30921.0,765.0
51117.0,Virginia,2016,6285.0,8288.0,14945,30813.0,19236.0,10667.0,257.0,103.0,29.0,521.0,29919.0,894.0
51119.0,Virginia,2012,2370.0,3619.0,6080,10850.0,8615.0,1957.0,47.0,43.0,5.0,183.0,10635.0,215.0
51119.0,Virginia,2016,2108.0,3670.0,6017,10749.0,8590.0,1861.0,48.0,51.0,6.0,193.0,10493.0,256.0
51121.0,Virginia,2012,19903.0,20006.0,41009,95652.0,83903.0,3815.0,5546.0,275.0,54.0,2059.0,92897.0,2755.0
51121.0,Virginia,2016,20021.0,19459.0,43031,98172.0,85069.0,4098.0,6347.0,270.0,51.0,2337.0,95109.0,3063.0
51125.0,Virginia,2012,4171.0,3947.0,8250,14802.0,12505.0,1874.0,86.0,65.0,6.0,266.0,14327.0,475.0
51125.0,Virginia,2016,3689.0,4154.0,8318,14805.0,12571.0,1758.0,105.0,80.0,5.0,286.0,14200.0,605.0
51127.0,Virginia,2012,3555.0,7246.0,10953,19149.0,15778.0,2574.0,189.0,185.0,3.0,420.0,18691.0,458.0
51127.0,Virginia,2016,3546.0,8118.0,12242,21009.0,17271.0,2751.0,226.0,230.0,10.0,521.0,20375.0,634.0
51131.0,Virginia,2012,3741.0,2676.0,6491,12212.0,7411.0,4463.0,97.0,30.0,22.0,189.0,11266.0,946.0
51131.0,Virginia,2016,3255.0,2686.0,6172,12002.0,7365.0,4221.0,108.0,45.0,24.0,239.0,10976.0,1026.0
51133.0,Virginia,2012,3191.0,4310.0,7558,12422.0,9071.0,3127.0,38.0,29.0,11.0,146.0,12007.0,415.0
51133.0,Virginia,2016,2852.0,4302.0,7398,12176.0,8904.0,2987.0,57.0,30.0,11.0,187.0,11737.0,439.0
51135.0,Virginia,2012,3344.0,3409.0,6846,15756.0,9142.0,6238.0,60.0,96.0,15.0,205.0,15157.0,599.0
51135.0,Virginia,2016,2829.0,3712.0,6744,15495.0,8895.0,6176.0,73.0,104.0,16.0,231.0,14840.0,655.0
51137.0,Virginia,2012,6870.0,9244.0,16354,34275.0,28510.0,4437.0,314.0,135.0,33.0,846.0,32938.0,1337.0
51137.0,Virginia,2016,5957.0,10521.0,17270,35354.0,29217.0,4659.0,388.0,158.0,33.0,899.0,33675.0,1679.0
51139.0,Virginia,2012,3724.0,6344.0,10228,23841.0,22940.0,486.0,99.0,55.0,10.0,251.0,23431.0,410.0
51139.0,Virginia,2016,2514.0,7831.0,10740,23619.0,22690.0,464.0,108.0,61.0,10.0,286.0,23176.0,443.0
51141.0,Virginia,2012,2417.0,5622.0,8259,18333.0,16944.0,1056.0,51.0,78.0,10.0,194.0,17878.0,455.0
51141.0,Virginia,2016,1768.0,6454.0,8525,17796.0,16443.0,983.0,55.0,90.0,9.0,216.0,17264.0,532.0
51143.0,Virginia,2012,10858.0,19263.0,30681,62895.0,47993.0,13791.0,226.0,168.0,19.0,698.0,61448.0,1447.0
51143.0,Virginia,2016,9199.0,21554.0,31598,61704.0,47115.0,13270.0,281.0,183.0,21.0,834.0,60076.0,1628.0
51145.0,Virginia,2012,4088.0,11200.0,15525,28178.0,23896.0,3719.0,162.0,83.0,8.0,310.0,27657.0,521.0
51145.0,Virginia,2016,4060.0,11885.0,16900,28443.0,24784.0,2967.0,170.0,111.0,31.0,380.0,27853.0,590.0
51147.0,Virginia,2012,5132.0,3952.0,9239,23172.0,14729.0,7697.0,274.0,79.0,17.0,376.0,22620.0,552.0
51147.0,Virginia,2016,4591.0,4101.0,9143,23020.0,14719.0,7503.0,303.0,80.0,20.0,395.0,22423.0,597.0
51149.0,Virginia,2012,6991.0,8879.0,16046,37123.0,22975.0,12099.0,669.0,265.0,126.0,989.0,34662.0,2461.0
51149.0,Virginia,2016,6419.0,9157.0,16184,37972.0,23342.0,12341.0,772.0,285.0,135.0,1097.0,34959.0,3013.0
51153.0,Virginia,2012,103331.0,74458.0,180195,429616.0,280577.0,91496.0,34397.0,4718.0,781.0,17647.0,339579.0,90037.0
51153.0,Virginia,2016,113144.0,71721.0,196538,456496.0,290289.0,99954.0,40170.0,4897.0,945.0,20241.0,351893.0,104603.0
51155.0,Virginia,2012,5292.0,8920.0,14680,34732.0,32182.0,1777.0,192.0,75.0,8.0,498.0,34271.0,461.0
51155.0,Virginia,2016,4172.0,10322.0,15167,34249.0,31685.0,1729.0,221.0,74.0,6.0,534.0,33642.0,607.0
51157.0,Virginia,2012,1980.0,2311.0,4357,7409.0,6895.0,327.0,46.0,18.0,3.0,120.0,7168.0,241.0
51157.0,Virginia,2016,1747.0,2539.0,4483,7380.0,6809.0,321.0,64.0,23.0,5.0,158.0,7099.0,281.0
51159.0,Virginia,2012,1574.0,2160.0,3770,9079.0,6098.0,2738.0,54.0,36.0,2.0,151.0,8547.0,532.0
51159.0,Virginia,2016,1347.0,2213.0,3661,8758.0,5884.0,2599.0,54.0,42.0,2.0,177.0,8149.0,609.0
51161.0,Virginia,2012,18711.0,31624.0,51217,92738.0,83226.0,5026.0,2853.0,161.0,31.0,1441.0,90447.0,2291.0
51161.0,Virginia,2016,17200.0,31408.0,51489,93528.0,82988.0,5539.0,3126.0,183.0,38.0,1654.0,90710.0,2818.0
51163.0,Virginia,2012,4088.0,5898.0,10177,22378.0,21187.0,621.0,118.0,121.0,3.0,328.0,22059.0,319.0
51163.0,Virginia,2016,3508.0,6680.0,10795,22450.0,21172.0,650.0,127.0,137.0,3.0,361.0,22053.0,397.0
51165.0,Virginia,2012,10065.0,24186.0,34866,77137.0,73719.0,1426.0,507.0,446.0,33.0,1006.0,72734.0,4403.0
51165.0,Virginia,2016,9366.0,25990.0,37487,79367.0,75292.0,1761.0,641.0,465.0,65.0,1143.0,74057.0,5310.0
51167.0,Virginia,2012,3718.0,8180.0,12088,28427.0,27883.0,250.0,58.0,56.0,1.0,179.0,28139.0,288.0
51167.0,Virginia,2016,2330.0,9521.0,12246,27422.0,26813.0,274.0,50.0,65.0,3.0,217.0,27062.0,360.0
51169.0,Virginia,2012,2395.0,7439.0,9992,22954.0,22543.0,155.0,43.0,51.0,17.0,145.0,22670.0,284.0
51169.0,Virginia,2016,1581.0,8247.0,10100,22082.0,21602.0,173.0,44.0,69.0,17.0,177.0,21785.0,297.0
51171.0,Virginia,2012,6469.0,12538.0,19373,42530.0,40534.0,904.0,286.0,170.0,20.0,616.0,39787.0,2743.0
51171.0,Virginia,2016,5273.0,14094.0,20513,42907.0,40432.0,1068.0,421.0,188.0,18.0,780.0,39867.0,3040.0
51173.0,Virginia,2012,4171.0,8379.0,12777,31896.0,30739.0,657.0,122.0,48.0,6.0,324.0,31302.0,594.0
51173.0,Virginia,2016,2665.0,9750.0,12890,31126.0,29866.0,713.0,143.0,51.0,6.0,347.0,30502.0,624.0
51175.0,Virginia,2012,4437.0,4733.0,9264,18507.0,11255.0,6868.0,51.0,73.0,6.0,254.0,18268.0,239.0
51175.0,Virginia,2016,3595.0,5035.0,8878,18080.0,11202.0,6405.0,70.0,81.0,12.0,310.0,17806.0,274.0
51177.0,Virginia,2012,25165.0,31844.0,57974,125827.0,98429.0,19728.0,3104.0,519.0,182.0,3865.0,115841.0,9986.0
51177.0,Virginia,2016,24207.0,34623.0,62562,131252.0,100893.0,21455.0,3568.0,615.0,195.0,4526.0,119047.0,12205.0
51179.0,Virginia,2012,27182.0,32480.0,60583,133368.0,99993.0,23477.0,4044.0,810.0,194.0,4850.0,119985.0,13383.0
51179.0,Virginia,2016,27908.0,33868.0,65934,143501.0,105039.0,26459.0,4982.0,946.0,237.0,5838.0,125879.0,17622.0
51181.0,Virginia,2012,2576.0,1671.0,4308,6839.0,3594.0,3082.0,27.0,28.0,2.0,106.0,6735.0,104.0
51181.0,Virginia,2016,2272.0,1819.0,4228,6554.0,3518.0,2839.0,32.0,30.0,10.0,125.0,6413.0,141.0
51183.0,Virginia,2012,3358.0,2021.0,5440,11924.0,4761.0,6969.0,45.0,41.0,0.0,108.0,11639.0,285.0
51183.0,Virginia,2016,2879.0,2055.0,5044,11414.0,4578.0,6586.0,58.0,54.0,1.0,137.0,11075.0,339.0
51185.0,Virginia,2012,3661.0,13843.0,17732,44264.0,42078.0,1405.0,298.0,62.0,7.0,414.0,43913.0,351.0
51185.0,Virginia,2016,2895.0,15168.0,18566,42155.0,39956.0,1335.0,295.0,78.0,9.0,482.0,41743.0,412.0
51187.0,Virginia,2012,6452.0,9869.0,16698,37887.0,34805.0,1791.0,384.0,157.0,18.0,732.0,36507.0,1380.0
51187.0,Virginia,2016,5169.0,11773.0,17960,39165.0,35657.0,1913.0,481.0,195.0,19.0,900.0,37542.0,1623.0
51191.0,Virginia,2012,7076.0,18141.0,25632,55095.0,53540.0,755.0,255.0,113.0,19.0,413.0,54324.0,771.0
51191.0,Virginia,2016,5553.0,19320.0,25847,54100.0,52397.0,762.0,302.0,132.0,23.0,484.0,53322.0,778.0
51193.0,Virginia,2012,4295.0,3731.0,8120,17513.0,12001.0,4870.0,111.0,124.0,6.0,401.0,16463.0,1050.0
51193.0,Virginia,2016,3836.0,4448.0,8574,17649.0,12163.0,4733.0,152.0,132.0,17.0,452.0,16535.0,1114.0
51195.0,Virginia,2012,3760.0,11076.0,15018,40909.0,38240.0,2034.0,150.0,64.0,3.0,418.0,40404.0,505.0
51195.0,Virginia,2016,2701.0,12086.0,15163,39027.0,36168.0,2182.0,166.0,75.0,3.0,433.0,38551.0,476.0
51197.0,Virginia,2012,3783.0,8324.0,12358,29328.0,27896.0,867.0,156.0,48.0,5.0,356.0,29010.0,318.0
51197.0,Virginia,2016,2770.0,10046.0,13343,28912.0,27414.0,820.0,161.0,64.0,7.0,446.0,28567.0,345.0
51199.0,Virginia,2012,13183.0,20204.0,33953,65825.0,51123.0,8744.0,3459.0,295.0,110.0,2094.0,62495.0,3330.0
51199.0,Virginia,2016,12999.0,18837.0,34118,67832.0,51756.0,9254.0,3923.0,325.0,162.0,2412.0,63681.0,4151.0
51510.0,Virginia,2012,52199.0,20249.0,73411,147291.0,98907.0,33091.0,9667.0,1101.0,227.0,4298.0,122959.0,24332.0
51510.0,Virginia,2016,57242.0,13285.0,75770,156698.0,103958.0,36265.0,10228.0,1093.0,217.0,4937.0,130377.0,26321.0
51520.0,Virginia,2012,2492.0,4780.0,7387,17692.0,16160.0,941.0,172.0,66.0,4.0,349.0,17377.0,315.0
51520.0,Virginia,2016,1835.0,4892.0,7032,17088.0,15521.0,942.0,159.0,70.0,6.0,390.0,16716.0,372.0
51530.0,Virginia,2012,919.0,1564.0,2526,6747.0,6158.0,337.0,33.0,66.0,22.0,131.0,6601.0,146.0
51530.0,Virginia,2016,693.0,1430.0,2407,6435.0,5848.0,315.0,41.0,77.0,19.0,135.0,6254.0,181.0
51540.0,Virginia,2012,16510.0,4844.0,21797,44580.0,31454.0,8644.0,2990.0,166.0,34.0,1292.0,42395.0,2185.0
51540.0,Virginia,2016,17901.0,2960.0,22472,46943.0,32808.0,9058.0,3447.0,176.0,34.0,1420.0,44421.0,2522.0
51550.0,Virginia,2012,55052.0,53900.0,110425,228091.0,144191.0,68676.0,7090.0,1018.0,257.0,6859.0,217082.0,11009.0
51550.0,Virginia,2016,52627.0,54047.0,112705,237464.0,148464.0,71553.0,7902.0,1128.0,327.0,8090.0,223444.0,14020.0
51570.0,Virginia,2012,2544.0,5941.0,8624,17383.0,14255.0,2034.0,587.0,88.0,30.0,389.0,16574.0,809.0
51570.0,Virginia,2016,2367.0,5681.0,8457,17398.0,13546.0,2545.0,675.0,112.0,25.0,495.0,16415.0,983.0
51580.0,Virginia,2012,1319.0,975.0,2330,5842.0,4917.0,741.0,38.0,18.0,0.0,128.0,5713.0,129.0
51580.0,Virginia,2016,914.0,1349.0,2382,5637.0,4676.0,761.0,49.0,22.0,0.0,129.0,5527.0,110.0
51590.0,Virginia,2012,12218.0,7763.0,20204,42705.0,20470.0,21052.0,459.0,140.0,14.0,570.0,41355.0,1350.0
51590.0,Virginia,2016,11059.0,7303.0,18952,41665.0,19242.0,21021.0,530.0,181.0,31.0,660.0,39964.0,1701.0
51595.0,Virginia,2012,1793.0,886.0,2696,5813.0,1929.0,3729.0,61.0,24.0,4.0,66.0,5537.0,276.0
51595.0,Virginia,2016,1530.0,789.0,2367,5478.0,1812.0,3493.0,51.0,38.0,6.0,78.0,5148.0,330.0
51600.0,Virginia,2012,6651.0,4775.0,11629,22894.0,17180.0,1198.0,3570.0,194.0,28.0,724.0,19092.0,3802.0
51600.0,Virginia,2016,7367.0,3702.0,12030,23246.0,16742.0,1401.0,4141.0,166.0,33.0,763.0,19304.0,3942.0
51610.0,Virginia,2012,5015.0,2147.0,7276,13087.0,10662.0,592.0,1224.0,58.0,8.0,543.0,11771.0,1316.0
51610.0,Virginia,2016,5819.0,1324.0,7757,13582.0,11010.0,587.0,1274.0,71.0,4.0,636.0,12137.0,1445.0
51620.0,Virginia,2012,2833.0,1496.0,4360,8482.0,3323.0,4863.0,66.0,36.0,2.0,192.0,8308.0,174.0
51620.0,Virginia,2016,2519.0,1421.0,4070,8201.0,3140.0,4764.0,80.0,33.0,5.0,179.0,8005.0,196.0
51630.0,Virginia,2012,7131.0,4060.0,11437,27179.0,18730.0,6445.0,812.0,208.0,27.0,957.0,24226.0,2953.0
51630.0,Virginia,2016,6707.0,3744.0,11264,28360.0,19361.0,6770.0,869.0,215.0,38.0,1107.0,25404.0,2956.0
51640.0,Virginia,2012,900.0,1332.0,2277,6852.0,6187.0,451.0,42.0,22.0,20.0,130.0,5887.0,965.0
51640.0,Virginia,2016,681.0,1603.0,2376,6604.0,5904.0,460.0,44.0,25.0,20.0,151.0,5568.0,1036.0
51650.0,Virginia,2012,46966.0,18640.0,66490,137177.0,59845.0,68477.0,3178.0,686.0,187.0,4804.0,130269.0,6908.0
51650.0,Virginia,2016,41312.0,17902.0,62356,135374.0,57534.0,68344.0,3199.0,714.0,200.0,5383.0,127933.0,7441.0
51660.0,Virginia,2012,8654.0,6565.0,15593,51312.0,43585.0,3999.0,2044.0,339.0,108.0,1237.0,42556.0,8756.0
51660.0,Virginia,2016,10212.0,6262.0,17993,53542.0,44616.0,4586.0,2313.0,396.0,120.0,1511.0,43329.0,10213.0
51670.0,Virginia,2012,5179.0,3739.0,9031,22309.0,12629.0,8687.0,204.0,100.0,40.0,649.0,20838.0,1471.0
51670.0,Virginia,2016,4724.0,3885.0,9008,22539.0,11934.0,9304.0,294.0,150.0,56.0,801.0,20816.0,1723.0
51678.0,Virginia,2012,1486.0,1146.0,2687,7018.0,5993.0,670.0,191.0,16.0,5.0,143.0,6740.0,278.0
51678.0,Virginia,2016,1514.0,766.0,2465,7148.0,6041.0,652.0,230.0,13.0,5.0,207.0,6884.0,264.0
51680.0,Virginia,2012,15948.0,19806.0,36448,77269.0,50750.0,22322.0,2220.0,316.0,60.0,1601.0,74745.0,2524.0
51680.0,Virginia,2016,14792.0,17982.0,35671,79710.0,52636.0,22640.0,2225.0,336.0,67.0,1806.0,76527.0,3183.0
51683.0,Virginia,2012,8478.0,6463.0,15200,40284.0,30006.0,6092.0,2220.0,483.0,83.0,1400.0,27314.0,12970.0
51683.0,Virginia,2016,8423.0,5953.0,15411,41189.0,30321.0,6242.0,2474.0,595.0,93.0,1464.0,26507.0,14682.0
51685.0,Virginia,2012,2879.0,1699.0,4656,15397.0,10837.0,2236.0,1470.0,222.0,52.0,580.0,10104.0,5293.0
51685.0,Virginia,2016,3204.0,1733.0,5232,16456.0,11465.0,2333.0,1784.0,228.0,50.0,596.0,9988.0,6468.0
51690.0,Virginia,2012,3855.0,2312.0,6284,13492.0,6884.0,6155.0,141.0,42.0,5.0,265.0,12921.0,571.0
51690.0,Virginia,2016,3533.0,2149.0,5907,12996.0,6421.0,6076.0,140.0,56.0,5.0,298.0,12315.0,681.0
51700.0,Virginia,2012,51100.0,27230.0,79444,180056.0,91499.0,74847.0,5381.0,994.0,406.0,6929.0,165862.0,14194.0
51700.0,Virginia,2016,45618.0,25468.0,75715,180209.0,89566.0,75776.0,5967.0,978.0,387.0,7535.0,164331.0,15878.0
51710.0,Virginia,2012,62687.0,23147.0,87043,246149.0,120634.0,106725.0,8564.0,1593.0,536.0,8097.0,228658.0,17491.0
51710.0,Virginia,2016,57023.0,21552.0,83388,245680.0,120746.0,104861.0,9012.0,1647.0,534.0,8880.0,226404.0,19276.0
51720.0,Virginia,2012,566.0,895.0,1492,4124.0,3702.0,269.0,56.0,9.0,1.0,87.0,4007.0,117.0
51720.0,Virginia,2016,383.0,1021.0,1460,3972.0,3566.0,236.0,75.0,12.0,1.0,82.0,3844.0,128.0
51730.0,Virginia,2012,14283.0,1527.0,15908,31996.0,5651.0,25293.0,294.0,118.0,41.0,599.0,30729.0,1267.0
51730.0,Virginia,2016,12021.0,1451.0,13786,31380.0,5626.0,24509.0,345.0,113.0,43.0,744.0,29942.0,1438.0
51735.0,Virginia,2012,1679.0,5312.0,7106,12114.0,11515.0,119.0,264.0,41.0,5.0,170.0,11846.0,268.0
51735.0,Virginia,2016,1601.0,5092.0,7177,11952.0,11238.0,144.0,275.0,51.0,6.0,238.0,11670.0,282.0
51740.0,Virginia,2012,32501.0,12858.0,45922,96480.0,40276.0,51793.0,1201.0,454.0,145.0,2611.0,93167.0,3313.0
51740.0,Virginia,2016,28497.0,12795.0,43265,95165.0,38866.0,51632.0,1341.0,499.0,130.0,2697.0,91085.0,4080.0
51750.0,Virginia,2012,2732.0,2520.0,5399,16714.0,14484.0,1418.0,378.0,30.0,5.0,399.0,16264.0,450.0
51750.0,Virginia,2016,2925.0,2638.0,6085,17324.0,14876.0,1611.0,377.0,42.0,5.0,413.0,16819.0,505.0
51760.0,Virginia,2012,75921.0,20050.0,97569,210794.0,92303.0,107582.0,4789.0,1306.0,479.0,4335.0,197709.0,13085.0
51760.0,Virginia,2016,81259.0,15581.0,103484,225369.0,102156.0,111527.0,5138.0,1225.0,379.0,4944.0,210233.0,15136.0
51770.0,Virginia,2012,24134.0,14991.0,40155,98011.0,64510.0,28300.0,2193.0,369.0,66.0,2573.0,92410.0,5601.0
51770.0,Virginia,2016,22286.0,14789.0,39466,99337.0,63573.0,29131.0,3223.0,388.0,78.0,2944.0,93331.0,6006.0
51775.0,Virginia,2012,4760.0,7299.0,12318,25179.0,22403.0,1790.0,509.0,78.0,8.0,391.0,24410.0,769.0
51775.0,Virginia,2016,4202.0,7226.0,12225,25252.0,22309.0,1844.0,514.0,92.0,13.0,480.0,24430.0,822.0
51790.0,Virginia,2012,5728.0,5272.0,11210,23809.0,20113.0,2855.0,243.0,59.0,8.0,531.0,23182.0,627.0
51790.0,Virginia,2016,5333.0,5133.0,11255,24156.0,20256.0,2786.0,305.0,87.0,10.0,712.0,23441.0,715.0
51800.0,Virginia,2012,24267.0,17820.0,42566,85251.0,44920.0,36668.0,1425.0,304.0,78.0,1856.0,82416.0,2835.0
51800.0,Virginia,2016,23280.0,18006.0,43240,89194.0,46859.0,37992.0,1672.0,358.0,91.0,2222.0,85494.0,3700.0
